file,block,muts,py,diff,rat,mcc,lines,variance,min,max,range,avgmutsperblock,bcharm,colons,indent,ifthenelse,assign,brackets,parens,dots,longstrings,tests,words,numbers,strings,braces,du,arith,comment,empty,idelta,commas,linelen,fdelta,lcc
_home_joshua_ucPython_lib_python2_7_re_py,Scanner,6905,6868,-37,-0.37,4,35,0.00677335640138408,-0.19,0.15,0.34,1640,-0.0225609756097561,10,2.48571428571429,4,18,14,42,18,0,1,23,7,2,0,4,3,0,0,2,16,1083,0,0
_home_joshua_ucPython_lib_python2_7_re_py,__init__,2640,2611,-29,-0.29,2,14,0.00541301775147929,-0.15,0.08,0.23,1640,-0.0176829268292683,2,2.14285714285714,0,8,6,26,10,0,0,6,3,0,0,2,2,0,0,2,12,497,0,0
_home_joshua_ucPython_lib_python2_7_re_py,_compile,4693,4641,-52,-0.52,9,24,0.087654820415879,-1.15,0.75,1.9,1640,-0.0317073170731707,10,1.58333333333333,7,6,4,20,4,0,1,37,1,3,0,0,3,1,0,1,7,743,0,0
_home_joshua_ucPython_lib_python2_7_re_py,_compile_repl,2653,2611,-42,-0.42,4,14,0.175254437869822,-1.16,0.94,2.1,1640,-0.025609756097561,5,1.14285714285714,2,4,2,10,3,0,1,13,0,0,0,0,1,1,0,0,4,334,0,0
_home_joshua_ucPython_lib_python2_7_re_py,_expand,612,583,-29,-0.29,1,4,0.647266666666667,-1.13,0.84,1.97,1640,-0.0176829268292683,1,0.5,0,1,0,6,2,0,0,4,0,0,0,0,0,0,0,0,4,149,0,0
_home_joshua_ucPython_lib_python2_7_re_py,_pickle,406,284,-122,-1.22,1,2,0.2116,-1.07,-0.15,0.92,1640,-0.074390243902439,1,0.5,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,1,2,56,0,0
_home_joshua_ucPython_lib_python2_7_re_py,_subx,1424,1398,-26,-0.26,3,9,0.294812244897959,-1.2,0.79,1.99,1640,-0.0158536585365854,3,0.888888888888889,1,2,8,10,1,0,1,9,5,0,0,0,0,0,0,0,4,269,0,0
_home_joshua_ucPython_lib_python2_7_re_py,compile,612,586,-26,-0.26,1,3,0.125955555555556,-0.48,0.38,0.86,1640,-0.0158536585365854,1,0.666666666666667,0,1,0,4,0,0,0,4,1,1,0,0,0,0,0,-1,3,136,0,0
_home_joshua_ucPython_lib_python2_7_re_py,escape,2243,2229,-14,-0.14,4,11,0.0400380165289256,-0.52,0.29,0.81,1640,-0.00853658536585366,6,1.90909090909091,3,4,6,8,0,0,1,12,3,5,0,0,2,0,0,0,1,320,0,0
_home_joshua_ucPython_lib_python2_7_re_py,findall,817,760,-57,-0.57,1,9,0.269422222222222,-1.17,0.01,1.18,1640,-0.0347560975609756,1,0.222222222222222,0,1,0,6,0,1,0,10,1,1,0,0,1,0,0,0,3,155,-1,0
_home_joshua_ucPython_lib_python2_7_re_py,finditer,816,907,91,0.91,1,6,0.224288888888889,-0.32,0.84,1.16,1640,0.0554878048780488,1,0.833333333333333,0,1,0,6,0,1,0,9,1,1,0,0,1,0,0,1,3,168,-1,0
_home_joshua_ucPython_lib_python2_7_re_py,match,815,767,-48,-0.48,1,4,0.474066666666667,-1.36,0.27,1.63,1640,-0.0292682926829268,1,0.5,0,1,0,6,0,1,0,7,1,1,0,0,0,0,0,1,4,154,0,0
_home_joshua_ucPython_lib_python2_7_re_py,purge,815,799,-16,-0.16,1,4,0.1001,-0.49,0.33,0.82,1640,-0.00975609756097561,1,0.75,0,0,0,6,2,0,0,1,0,1,0,0,0,0,0,0,0,93,0,0
_home_joshua_ucPython_lib_python2_7_re_py,scan,4063,4074,11,0.11,6,20,0.00560475,-0.1,0.15,0.25,1640,0.00670731707317073,7,2.85,4,10,8,16,8,0,1,16,4,2,0,2,1,0,0,0,4,572,-1,0
_home_joshua_ucPython_lib_python2_7_re_py,search,814,769,-45,-0.45,1,4,0.314022222222222,-1.19,0.12,1.31,1640,-0.0274390243902439,1,0.5,0,1,0,6,0,1,0,9,1,1,0,0,0,0,0,0,4,159,0,0
_home_joshua_ucPython_lib_python2_7_re_py,split,816,750,-66,-0.66,1,4,0.328866666666667,-1.34,-0.09,1.25,1640,-0.0402439024390244,1,0.5,0,2,0,6,0,1,0,5,2,1,0,0,0,0,0,0,6,172,0,0
_home_joshua_ucPython_lib_python2_7_re_py,sub,818,770,-48,-0.48,1,8,0.285088888888889,-1.12,0.11,1.23,1640,-0.0292682926829268,1,0.25,0,2,0,6,0,1,0,7,2,1,0,0,0,0,0,0,7,168,0,0
_home_joshua_ucPython_lib_python2_7_re_py,subn,814,760,-54,-0.54,1,10,0.347755555555556,-1.28,0.07,1.35,1640,-0.0329268292682927,1,0.2,0,2,0,8,0,1,0,7,3,1,0,0,1,0,0,0,8,167,0,0
_home_joshua_ucPython_lib_python2_7_re_py,template,612,571,-41,-0.41,1,3,0.131488888888889,-0.52,0.35,0.87,1640,-0.025,1,0.666666666666667,0,1,0,4,0,0,0,4,1,1,0,0,0,0,0,0,3,128,0,0
_home_joshua_ucPython_lib_python2_7_copy_reg_py,__newobj__,317,200,-117,-1.17,1,2,0.198025,-1.03,-0.14,0.89,1836.36363636364,-0.0637128712871287,1,0.5,0,0,0,4,1,0,0,2,0,0,0,4,2,0,0,-1,2,61,0,0
_home_joshua_ucPython_lib_python2_7_copy_reg_py,_reconstructor,1273,1241,-32,-0.32,3,8,0.0095,-0.18,0.11,0.29,1836.36363636364,-0.0174257425742574,4,1.5,3,2,0,8,5,0,1,10,0,0,0,10,0,0,0,0,4,234,0,0
_home_joshua_ucPython_lib_python2_7_copy_reg_py,_reduce_ex,4769,4629,-140,-1.4,13,30,0.0673155555555555,-0.96,0.85,1.81,1836.36363636364,-0.0762376237623762,15,1.9,9,8,0,14,8,0,1,44,1,9,0,24,3,1,0,2,10,932,0,0
_home_joshua_ucPython_lib_python2_7_copy_reg_py,_slotnames,4292,4237,-55,-0.55,11,46,0.032332100591716,-0.85,0.23,1.08,1836.36363636364,-0.029950495049505,13,1.56521739130435,9,5,4,22,11,1,0,36,0,20,0,26,2,0,0,0,5,878,-4,0
_home_joshua_ucPython_lib_python2_7_copy_reg_py,add_extension,2704,2581,-123,-1.23,6,17,0.0310768166089965,-0.43,0.37,0.8,1836.36363636364,-0.066980198019802,5,1.82352941176471,4,4,8,20,2,2,4,45,2,6,0,0,4,1,0,1,6,730,0,0
_home_joshua_ucPython_lib_python2_7_copy_reg_py,clear_extension_cache,316,214,-102,-1.02,1,2,0.1444,-0.89,-0.13,0.76,1836.36363636364,-0.0555445544554455,1,0.5,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,-1,0,56,0,0
_home_joshua_ucPython_lib_python2_7_copy_reg_py,constructor,479,438,-41,-0.41,2,3,0.0150888888888889,-0.28,0.02,0.3,1836.36363636364,-0.0223267326732673,2,1,1,0,0,6,0,0,0,7,0,3,0,2,0,0,0,0,1,119,0,0
_home_joshua_ucPython_lib_python2_7_copy_reg_py,pickle,1278,1231,-47,-0.47,4,12,0.0108734375,-0.23,0.09,0.32,1836.36363636364,-0.0255940594059406,4,0.833333333333333,3,2,2,12,0,0,0,23,0,4,0,2,0,0,0,2,3,390,-2,0
_home_joshua_ucPython_lib_python2_7_copy_reg_py,pickle_complex,318,289,-29,-0.29,1,2,0.003025,-0.2,-0.09,0.11,1836.36363636364,-0.0157920792079208,1,1.5,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,2,2,66,-1,0
_home_joshua_ucPython_lib_python2_7_copy_reg_py,remove_extension,1748,1661,-87,-0.87,4,11,0.0327355371900827,-0.43,0.23,0.66,1836.36363636364,-0.0473762376237624,3,1.63636363636364,2,1,6,14,2,2,2,27,0,3,0,0,2,0,0,1,4,448,0,0
_home_joshua_ucPython_lib_python2_7_genericpath_py,_splitext,2477,2453,-24,-0.24,5,21,0.0922061224489796,-1,0.37,1.37,1060,-0.0226415094339623,7,1.14285714285714,3,6,6,10,3,1,3,11,2,3,0,0,1,0,0,0,6,473,-3,0
_home_joshua_ucPython_lib_python2_7_genericpath_py,commonprefix,1488,1471,-17,-0.17,4,9,0.0727654320987655,-0.63,0.38,1.01,1060,-0.0160377358490566,5,1.22222222222222,2,2,4,8,0,0,1,13,6,3,0,0,0,0,0,0,2,240,0,0
_home_joshua_ucPython_lib_python2_7_genericpath_py,exists,1160,1132,-28,-0.28,2,7,0.0457428571428571,-0.47,0.26,0.73,1060,-0.0264150943396226,3,1.14285714285714,0,0,0,4,2,2,0,10,0,1,0,0,0,0,0,-1,0,179,0,0
_home_joshua_ucPython_lib_python2_7_genericpath_py,getatime,497,462,-35,-0.35,1,3,0.0878222222222222,-0.45,0.27,0.72,1060,-0.0330188679245283,1,0.666666666666667,0,0,0,6,2,2,0,3,0,1,0,0,0,0,0,0,1,131,0,0
_home_joshua_ucPython_lib_python2_7_genericpath_py,getctime,496,462,-34,-0.34,1,3,0.0838888888888889,-0.43,0.27,0.7,1060,-0.0320754716981132,1,0.666666666666667,0,0,0,6,2,2,0,3,0,1,0,0,0,0,0,0,1,135,0,0
_home_joshua_ucPython_lib_python2_7_genericpath_py,getmtime,499,467,-32,-0.32,1,3,0.0828222222222222,-0.41,0.28,0.69,1060,-0.030188679245283,1,0.666666666666667,1,0,0,6,2,2,0,4,0,1,0,0,0,0,0,0,1,137,0,0
_home_joshua_ucPython_lib_python2_7_genericpath_py,getsize,502,471,-31,-0.31,1,3,0.137222222222222,-0.52,0.38,0.9,1060,-0.0292452830188679,1,0.666666666666667,0,0,0,6,2,2,0,3,0,1,0,0,0,0,0,0,1,117,0,0
_home_joshua_ucPython_lib_python2_7_genericpath_py,isdir,1161,1123,-38,-0.38,2,7,0.0442530612244898,-0.43,0.29,0.72,1060,-0.0358490566037736,3,1.14285714285714,1,1,0,6,4,2,0,11,0,1,0,0,0,0,0,0,0,189,0,0
_home_joshua_ucPython_lib_python2_7_genericpath_py,isfile,1159,1118,-41,-0.41,2,7,0.0537265306122449,-0.46,0.36,0.82,1060,-0.0386792452830189,3,1.14285714285714,0,1,0,6,4,2,0,8,0,1,0,0,0,0,0,0,0,173,0,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,_code,861,851,-10,-0.1,1,14,0.122763265306122,-0.75,0.56,1.31,4358.33333333333,-0.00229445506692161,1,0.428571428571429,0,2,4,8,4,0,0,3,0,0,0,0,0,0,0,0,5,182,-5,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,_compile,17606,17530,-76,-0.76,36,145,0.00824497619519937,-0.69,0.45,1.14,4358.33333333333,-0.0174378585086042,47,3.22758620689655,41,36,140,200,7,0,2,81,44,4,0,0,31,3,0,3,35,5054,0,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,_compile_charset,3348,3285,-63,-0.63,11,28,0.0353418381344308,-0.77,0.56,1.33,4358.33333333333,-0.0144550669216061,14,2.28571428571429,11,3,18,30,3,0,0,27,2,1,0,0,2,0,0,-2,6,846,0,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,_compile_info,11069,10976,-93,-0.93,35,105,0.0157788765432099,-0.81,0.64,1.45,4358.33333333333,-0.0213384321223709,39,2.68571428571429,31,30,60,68,12,0,9,72,31,1,0,0,17,4,0,0,14,2781,-1,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,_identityfunction,248,156,-92,-0.92,1,2,0.1764,-0.88,-0.04,0.84,4358.33333333333,-0.0211089866156788,1,0.5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,37,0,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,_mk_bitmap,1984,1963,-21,-0.21,5,16,0.048058984375,-0.67,0.53,1.2,4358.33333333333,-0.00481835564053537,6,1.625,4,8,2,8,2,0,2,8,5,0,0,0,2,0,0,0,4,315,0,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,_optimize_charset,5458,5403,-55,-0.55,17,50,0.0256140495867769,-0.8,0.53,1.33,4358.33333333333,-0.0126195028680688,20,2.02,13,15,14,46,2,0,4,35,15,0,0,0,5,1,0,0,12,1152,0,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,_optimize_unicode,5810,5749,-61,-0.61,16,52,0.00634748755092802,-0.2,0.26,0.46,4358.33333333333,-0.0139961759082218,20,1.73076923076923,9,22,28,32,8,0,4,49,22,6,2,0,9,1,0,0,7,1316,0,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,_simple,369,355,-14,-0.14,2,4,0.281866666666667,-0.72,0.58,1.3,4358.33333333333,-0.00321223709369025,1,0.5,0,1,8,4,0,0,3,3,5,0,0,0,0,0,0,0,1,99,0,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,compile,2336,2102,-234,-2.34,4,29,0.15043950617284,-1.45,0.45,1.9,4358.33333333333,-0.0536902485659656,5,0.931034482758621,3,8,4,13,13,0,1,17,3,0,0,0,2,0,0,1,9,494,-2,0
_home_joshua_ucPython_lib_python2_7_sre_compile_py,isstring,615,595,-20,-0.2,3,5,0.00256,-0.1,0.02,0.12,4358.33333333333,-0.00458891013384321,3,1.4,1,0,0,4,0,0,0,10,2,0,0,0,0,0,0,0,1,108,0,0
